plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00624546,0.00001567,0.00152688,0.00687000,0.00001600,0.00157900,39.23437500,39.23437500,39.09375000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00630117,0.00001329,0.00152067,0.00679900,0.00001400,0.00158000,39.20312500,39.20312500,39.06250000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00649733,0.00001325,0.00156921,0.00767200,0.00001900,0.00161800,39.32812500,39.32812500,39.18750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00634687,0.00001346,0.00152471,0.00699600,0.00001300,0.00157200,41.12500000,41.12500000,40.98437500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00645708,0.00001279,0.00200904,0.00711900,0.00001300,0.00196500,40.57812500,40.57812500,40.53125000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00695404,0.00001367,0.00205646,0.00756600,0.00001400,0.00213300,40.07812500,40.07812500,40.03125000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00624021,0.00001258,0.00197196,0.00686800,0.00001300,0.00203100,40.20312500,40.20312500,40.21875000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00663187,0.00001333,0.00191063,0.00820400,0.00001400,0.00198100,39.31250000,39.31250000,39.34375000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00608246,0.00001329,0.00192137,0.00717500,0.00001300,0.00195400,39.23437500,39.23437500,39.23437500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00632921,0.00001321,0.00187475,0.00732200,0.00001300,0.00194600,39.98437500,39.98437500,39.92187500
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00615300,0.00001342,0.00180721,0.00680600,0.00001400,0.00187400,40.78125000,40.78125000,40.81250000
macOS-14.2.1-arm64-arm-64bit,0,10240,0.00617229,0.00001458,0.00183037,0.00682000,0.00001500,0.00190100,39.09375000,39.09375000,39.10937500
